METER_NO,CATEGORY,STREET,SUBURB,MAX_STAY_HRS,RESTRICTIONS,OPERATIONAL_DAY,OPERATIONAL_TIME,TAR_ZONE,TAR_RATE_WEEKDAY,TAR_RATE_AH_WE,LOC_DESC,VEH_BAYS,MC_BAYS,MC_RATE,LONGITUDE,LATITUDE,MOBILE_ZONE,MAX_CAP_CHG
4562,TICKETLESS METER MULTISPACE ,CRESWELL ST,NEWSTEAD,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Creswell St between Waterloo St & Evelyn St in Newstead ,14,0,,153.042919,-27.447377,4000556,9.2
4563,TICKETLESS METER MULTISPACE ,SKYRING TCE,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Skyring Tce between Breakfast Ck Rd & Wyandra St in Newstead,6,0,,153.045529,-27.4497,4000562,9.2
4564,TICKETLESS METER MULTISPACE ,SKYRING TCE,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Skyring Tce between Breakfast Ck Rd & Wyandra St in Newstead,13,0,,153.0465,-27.450118,4000562,9.2
4565,TICKETLESS METER MULTISPACE ,SKYRING TCE,NEWSTEAD,3,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",3,,Skyring Tce between Wyandra St & Breakfast Ck Rd in Newstead,9,0,,153.046563,-27.450465,4000833,
4566,TICKETLESS METER MULTISPACE ,SKYRING TCE,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Skyring Tce between Wyandra St & Breakfast Ck Rd in Newstead,5,0,,153.045363,-27.449887,4000562,9.2
4568,TICKETLESS METER MULTISPACE ,WATERLOO ST,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Waterloo St between Newstead Tce & Gordon St in Newstead,12,0,,153.04536,-27.448114,4000560,9.2
4569,TICKETLESS METER MULTISPACE ,CUNNINGHAM ST,NEWSTEAD,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Cunningham St between Waterloo St & Skyring Tce in Newstead River,7,0,,153.044044,-27.448822,4000593,
4570,TICKETLESS METER MULTISPACE ,ALFRED ST,FORTITUDE VALLEY,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Alfred St between Constance St & Brunswick St in Bowen Hills,8,0,,153.033668,-27.455404,4000356,
4571,TICKETLESS METER MULTISPACE ,ALFRED ST,FORTITUDE VALLEY,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Alfred St between Constance St & Brunswick St in Bowen Hills,5,0,,153.033074,-27.456011,4000356,
4572,TICKETLESS METER MULTISPACE ,ALFRED ST,FORTITUDE VALLEY,2,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",3,,Alfred St between Brunswick St & Julia St in Bowen Hills,5,0,,153.033643,-27.455276,4000358,
4573,TICKETLESS METER MULTISPACE ,ALFRED ST,FORTITUDE VALLEY,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Alfred St between Brunswick St & Julia St in Bowen Hills,6,0,,153.033039,-27.455885,4000357,9.2
4574,TICKETLESS METER MULTISPACE ,Constance St,Bowen Hills,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Constance St between Water St & St Pauls Tce in Bowen Hills,5,0,,153.033098,-27.453392,4000500,9.2
4575,TICKETLESS METER MULTISPACE ,BAXTER ST,FORTITUDE VALLEY,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Baxter St between Water St & St Pauls Tce in Bowen Hills,6,0,,153.032577,-27.454531,4000354,9.2
4576,TICKETLESS METER MULTISPACE ,BAXTER ST,FORTITUDE VALLEY,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Baxter St between Water St & St Pauls Tce in Bowen Hills,7,0,,153.031763,-27.453887,4000354,9.2
4577,TICKETLESS METER MULTISPACE ,BAXTER ST,FORTITUDE VALLEY,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Baxter St between St Pauls Tce & Water St in Bowen Hills,2,0,,153.032092,-27.454322,4000355,
4578,TICKETLESS METER MULTISPACE ,AMELIA ST,FORTITUDE VALLEY,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Amelia St between St Pauls Tce & Brunswick St in Bowen Hills,6,0,,153.031605,-27.454966,4000393,9.2
4579,TICKETLESS METER MULTISPACE ,AMELIA ST,FORTITUDE VALLEY,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Amelia St between Brunswick St & St Pauls Tce in Bowen Hills,4,0,,153.030703,-27.454744,4000394,
4580,TICKETLESS METER MULTISPACE ,AMELIA ST,FORTITUDE VALLEY,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Amelia St between Brunswick St & Bend in Bowen Hills,3,0,,153.030715,-27.454577,4000394,
4581,TICKETLESS METER MULTISPACE ,AMELIA ST,FORTITUDE VALLEY,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Amelia St between Bend & St Pauls Tce in Bowen Hills,5,0,,153.031283,-27.454569,4000394,
4582,TICKETLESS METER MULTISPACE ,WATER ST,FORTITUDE VALLEY,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Water St between Brunswick St & Baxter St in Bowen Hills,6,0,,153.030743,-27.453945,4000353,9.2
4583,TICKETLESS METER MULTISPACE ,WATER ST,FORTITUDE VALLEY,2,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",3,,Water St between Brunswick St & Baxter St in Bowen Hills,5,0,,153.03071,-27.453842,4000444,
4585,TICKETLESS METER MULTISPACE ,GREGORY TCE,BOWEN HILLS,4,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,0,Gregory Tce between Bowen Bridge Rd & Brookes St in Bowen Hills,6,0,0,153.030066,-27.452008,4000501,
4586,TICKETLESS METER MULTISPACE ,GREGORY TCE,BOWEN HILLS,4,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,0,Gregory Tce between Bowen Bridge Rd & Brookes St in Bowen Hills,6,0,0,153.031008,-27.451572,4000501,
4588,TICKETLESS METER MULTISPACE ,GREGORY TCE,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,0,Gregory Tce between Brunswick St & Brookes St in Bowen Hills,17,0,0,153.033374,-27.45061,4000503,9.2
4589,TICKETLESS METER MULTISPACE ,GREGORY TCE,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,0,Gregory Tce between Brunswick St & Brookes St in Bowen Hills,12,0,0,153.034331,-27.450207,4000503,9.2
4590,TICKETLESS METER MULTISPACE ,GREGORY TCE,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,0,Gregory Tce between Exhibition & Alexandria St in Bowen Hills,17,0,0,153.034135,-27.45044,4000503,9.2
4591,TICKETLESS METER MULTISPACE ,GREGORY TCE,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,0,Gregory Tce between Alexandria St & Costin St in Bowen Hills,4,0,0,153.032756,-27.45099,4000503,9.2
4593,TICKETLESS METER MULTISPACE ,GREGORY TCE,FORTITUDE VALLEY,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,0,Gregory Tce between Costin St & Anderson St in Bowen Hills,7,0,0,153.030769,-27.451805,4000300,9.2
4594,TICKETLESS METER MULTISPACE ,ANDERSON ST,FORTITUDE VALLEY,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Anderson St between Diggles Cl & Gregory Tce in Bowen Hills,5,0,,153.030554,-27.452153,4000300,9.2
4595,TICKETLESS METER MULTISPACE ,COSTIN ST,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Costin St between Gregory Tce & St Pauls Tce in Bowen Hills,11,0,,153.031734,-27.452059,4000500,9.2
4596,TICKETLESS METER MULTISPACE ,MACHINERY ST,BOWEN HILLS,2,NONE,7 DAYS,"7AM-10PM MON-FRI, 7AM-7PM SAT-SUN","Zone 2, 15 min free",1.8,1.7,Machinery St between King St and Constance St in Bowen Hills,10,0,,153.033023,-27.45261,4000490,9.2
4597,TICKETLESS METER MULTISPACE ,KING ST,BOWEN HILLS,2,NONE,7 DAYS,"7AM-7PM, 7PM-10PM MON-FRI, 7AM-7PM SAT,SUN","Zone 2, 15 min free",1.8,1.7,King St between St Pauls Tce and Gregory Tce in Bowen Hills,5,0,,153.0337,-27.452412,4000502,
4598,TICKETLESS METER MULTISPACE ,KING ST,BOWEN HILLS,2,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)","Zone 2, 15 min free",1.8,1.7,King St between St Pauls Tce and Gregory Tce in Bowen Hills,4,0,0,153.033093,-27.451936,4000502,
4599,TICKETLESS METER MULTISPACE ,Costin St,Bowen Hills,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Costin St between Carriage St & Machinery St in Bowen Hills,5,0,,153.032211,-27.452425,4000500,9.2
4600,TICKETLESS METER MULTISPACE ,KING ST,BOWEN HILLS,2,NONE,7 DAYS,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)","Zone 2, 15 min free",1.8,1.7,King St between Gregory Tce & St Pauls Tce in Bowen Hills,4,0,0,153.033016,-27.451735,4000502,
4601,TICKETLESS METER MULTISPACE ,KING ST,BOWEN HILLS,2,NONE,7 DAYS,"7AM-7PM, 7PM-10PM MON-FRI, 7AM-7PM SAT,SUN","Zone 2, 15 min free",1.8,1.7,King St between Gregory Tce & St Pauls Tce in Bowen Hills,5,0,,153.033765,-27.45234,4000502,
4603,TICKETLESS METER MULTISPACE ,EXHIBITION ST,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",1.8,,Exhibition St between Gregory Tce & St Pauls Tce in Bowen Hills,4,0,,153.034896,-27.450658,4000504,9.2
4604,TICKETLESS METER MULTISPACE ,ALEXANDRIA ST,BOWEN HILLS,2,NONE,7 DAYS,7AM-10PM MON-FRI & 7AM-7PM SAT-SUN,"Zone 2, 15 min free",1.8,1.7,Alexandria St between Gregory Tce & St Pauls Tce in Bowen Hills,17,0,0,153.034621,-27.452023,4000840,
4605,TICKETLESS METER MULTISPACE ,CAMPBELL ST,BOWEN HILLS,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Campbell St between O'Connell Tce & Bowen Bridge Rd in Bowen Hill,7,0,,153.031912,-27.446998,4000513,9.2
4606,TICKETLESS METER MULTISPACE ,CAMPBELL ST,BOWEN HILLS,9,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",1.8,,Campbell St between O'Connell Tce & Bowen Bridge Rd in Bowen Hill,5,0,,153.031835,-27.446842,4000513,9.2
4607,TICKETLESS METER MULTISPACE ,OCONNELL TCE,BOWEN HILLS,4,"CLEARWAY 7-9AM, 4-7PM MON-FRI TOWAWAY",MON-FRI,9AM-4PM,"Zone 2, 15 min free",1.8,,O'Connell Tce between Bowen Bridge Rd & Brookes St in Bowen Hills,18,0,,153.032287,-27.448359,4000512,
4608,TICKETLESS METER MULTISPACE ,NORTH ST,SPRING HILL,3,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",3,,North St between Leichardt St & Boundary St in Spring Hill,4,0,,153.021345,-27.461493,4000328,
4609,TICKETLESS METER MULTISPACE ,BRADLEY ST,SPRING HILL,3,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",3,,Bradley St between Boundary St & Wickham Tce in Spring Hill,4,0,,153.020647,-27.461467,4000327,
